,df,dhf,dengue_cases,daily_rainf_total,highest_30min_rainf,highest_60min_rainf,highest_120min_rainf,mean_temp,max_temp,min_temp,mean_wind_speed,max_wind_speed,dengue_searches,dengue_fever_searches,dengue_symptoms_searches,daily_rainf_total_squared,highest_30min_rainf_squared,highest_60min_rainf_squared,highest_120min_rainf_squared
2014-06-22,550.0,1.0,551.0,2.2285714285714286,1.0285714285714287,1.5142857142857142,1.657142857142857,27.985714285714288,31.82857142857143,25.0,7.1571428571428575,29.928571428571427,17.0,6.0,4.0,4.966530612244898,1.0579591836734696,2.293061224489796,2.7461224489795915
2014-06-29,671.0,0.0,671.0,5.6000000000000005,3.914285714285714,4.314285714285714,4.742857142857143,28.442857142857143,31.900000000000002,25.74285714285714,6.757142857142858,33.885714285714286,14.0,5.0,4.0,31.360000000000007,15.321632653061224,18.613061224489794,22.494693877551022
2014-07-06,888.0,3.0,891.0,2.8000000000000003,1.0857142857142856,1.2,1.5714285714285714,28.414285714285715,31.22857142857143,26.342857142857145,8.299999999999999,31.82857142857143,19.0,6.0,4.0,7.840000000000002,1.1787755102040816,1.44,2.4693877551020407
2014-07-13,818.0,1.0,819.0,3.542857142857143,3.0285714285714285,3.3999999999999995,3.485714285714286,29.2,32.357142857142854,25.97142857142857,7.257142857142857,36.47142857142857,22.0,7.0,5.0,12.551836734693879,9.172244897959184,11.559999999999997,12.150204081632657
2014-07-20,744.0,2.0,746.0,0.7999999999999999,0.5714285714285714,0.6571428571428571,0.7428571428571429,29.87142857142857,33.04285714285714,26.87142857142857,8.985714285714286,31.814285714285713,20.0,5.0,6.0,0.6399999999999999,0.32653061224489793,0.43183673469387757,0.5518367346938776
2014-07-27,633.0,1.0,634.0,0.14285714285714285,0.1142857142857143,0.14285714285714285,0.14285714285714285,29.0,31.771428571428572,26.485714285714288,7.271428571428571,32.65714285714286,24.0,6.0,7.0,0.02040816326530612,0.01306122448979592,0.02040816326530612,0.02040816326530612
2014-08-03,484.0,0.0,484.0,3.5714285714285716,3.228571428571428,3.457142857142857,3.485714285714286,28.25714285714286,31.214285714285715,25.24285714285714,6.385714285714286,35.22857142857143,38.0,14.0,11.0,12.755102040816327,10.423673469387753,11.951836734693876,12.150204081632657
2014-08-10,545.0,0.0,545.0,7.971428571428571,7.057142857142858,7.514285714285714,7.742857142857143,28.17142857142857,31.25714285714286,24.67142857142857,7.685714285714285,37.199999999999996,31.0,14.0,9.0,63.54367346938774,49.80326530612246,56.46448979591837,59.95183673469388
2014-08-17,438.0,0.0,438.0,1.2,1.1428571428571428,1.1714285714285713,1.2,29.157142857142855,31.7,26.771428571428572,9.857142857142858,32.24285714285714,33.0,13.0,10.0,1.44,1.3061224489795917,1.3722448979591833,1.44
2014-08-24,418.0,0.0,418.0,3.9714285714285715,2.2,3.857142857142857,3.942857142857143,29.47142857142857,32.24285714285714,27.071428571428573,11.442857142857141,33.98571428571429,25.0,12.0,8.0,15.772244897959185,4.840000000000001,14.877551020408164,15.546122448979593
2014-08-31,367.0,0.0,367.0,6.542857142857143,4.771428571428571,5.0,5.114285714285714,28.271428571428572,31.2,24.942857142857143,8.471428571428572,37.699999999999996,27.0,10.0,7.0,42.80897959183673,22.766530612244896,25.0,26.155918367346935
2014-09-07,339.0,0.0,339.0,2.8857142857142857,2.1999999999999997,2.3714285714285714,2.5714285714285716,27.8,30.37142857142857,25.314285714285713,8.814285714285715,40.357142857142854,26.0,9.0,5.0,8.32734693877551,4.839999999999999,5.6236734693877555,6.612244897959185
2014-09-14,362.0,0.0,362.0,6.514285714285714,5.085714285714286,5.8,6.2,27.271428571428572,29.457142857142856,25.457142857142856,7.528571428571429,30.342857142857145,24.0,10.0,9.0,42.435918367346936,25.864489795918374,33.64,38.440000000000005
2014-09-21,396.0,1.0,397.0,3.542857142857143,3.085714285714286,3.142857142857143,3.142857142857143,28.12857142857143,31.2,25.928571428571427,10.157142857142857,35.22857142857143,19.0,6.0,6.0,12.551836734693879,9.521632653061225,9.877551020408163,9.877551020408163
2014-09-28,344.0,1.0,345.0,19.8,15.857142857142858,18.685714285714287,19.17142857142857,27.014285714285712,30.314285714285713,23.8,7.371428571428572,35.642857142857146,17.0,5.0,5.0,392.04,251.44897959183675,349.155918367347,367.5436734693877
2014-10-05,339.0,0.0,339.0,1.4285714285714286,0.8571428571428571,1.3142857142857143,1.4,28.085714285714285,31.571428571428573,25.185714285714287,8.371428571428572,32.24285714285715,15.0,4.0,3.0,2.0408163265306123,0.7346938775510203,1.7273469387755103,1.9599999999999997
2014-10-12,278.0,0.0,278.0,0.7999999999999999,0.7714285714285715,0.7999999999999999,0.7999999999999999,28.5,31.542857142857144,25.62857142857143,9.214285714285714,35.32857142857143,17.0,4.0,4.0,0.6399999999999999,0.5951020408163266,0.6399999999999999,0.6399999999999999
2014-10-19,297.0,0.0,297.0,5.028571428571429,4.514285714285714,4.914285714285714,4.971428571428571,28.82857142857143,32.24285714285714,25.985714285714288,11.357142857142858,40.728571428571435,12.0,3.0,1.0,25.286530612244906,20.378775510204083,24.150204081632648,24.71510204081632
2014-10-26,213.0,0.0,213.0,4.685714285714285,2.857142857142857,3.057142857142857,3.3428571428571425,28.457142857142856,32.028571428571425,25.599999999999998,11.057142857142859,41.0,16.0,3.0,4.0,21.955918367346932,8.16326530612245,9.34612244897959,11.174693877551018
2014-11-02,186.0,0.0,186.0,0.9428571428571428,0.7142857142857143,0.8571428571428571,0.9428571428571428,28.514285714285712,31.614285714285717,26.12857142857143,10.37142857142857,34.65714285714286,14.0,4.0,4.0,0.8889795918367347,0.5102040816326531,0.7346938775510203,0.8889795918367347
2014-11-09,168.0,1.0,169.0,0.0,0.0,0.0,0.0,28.985714285714288,32.228571428571435,26.900000000000002,10.085714285714285,29.571428571428573,11.0,3.0,3.0,0.0,0.0,0.0,0.0
2014-11-16,158.0,0.0,158.0,5.4,2.6285714285714286,3.085714285714286,4.0285714285714285,28.214285714285715,32.55714285714286,25.428571428571427,7.214285714285714,31.642857142857142,13.0,3.0,3.0,29.160000000000004,6.909387755102041,9.521632653061225,16.22938775510204
2014-11-23,149.0,0.0,149.0,1.5142857142857142,0.5999999999999999,0.9428571428571428,1.1714285714285713,28.214285714285715,31.67142857142857,25.457142857142856,7.514285714285714,27.985714285714288,15.0,4.0,4.0,2.293061224489796,0.3599999999999998,0.8889795918367347,1.3722448979591833
2014-11-30,162.0,0.0,162.0,9.914285714285713,8.028571428571428,9.228571428571428,9.257142857142856,28.32857142857143,32.57142857142857,25.12857142857143,6.3428571428571425,29.957142857142856,9.0,2.0,3.0,98.29306122448976,64.45795918367347,85.16653061224488,85.694693877551
2014-12-07,212.0,0.0,212.0,14.028571428571428,7.485714285714286,8.2,8.971428571428572,27.728571428571428,32.01428571428571,24.5,7.057142857142857,33.528571428571425,11.0,3.0,1.0,196.80081632653062,56.03591836734694,67.24,80.4865306122449
2014-12-14,177.0,0.0,177.0,13.285714285714286,9.542857142857143,12.228571428571428,12.714285714285714,27.042857142857144,31.485714285714288,24.271428571428572,5.971428571428571,34.199999999999996,9.0,3.0,3.0,176.51020408163268,91.06612244897958,149.53795918367345,161.6530612244898
2014-12-21,198.0,0.0,198.0,1.8285714285714287,1.0285714285714287,1.2857142857142858,1.4000000000000001,27.24285714285714,31.142857142857142,25.24285714285714,6.571428571428571,28.642857142857142,12.0,4.0,3.0,3.3436734693877557,1.0579591836734696,1.6530612244897962,1.9600000000000004
2014-12-28,188.0,0.0,188.0,6.057142857142857,4.8,5.742857142857142,5.771428571428571,27.599999999999998,31.657142857142855,25.014285714285712,6.1571428571428575,27.099999999999998,11.0,3.0,2.0,36.688979591836734,23.04,32.980408163265295,33.30938775510204
2015-01-04,207.0,0.5,207.5,15.4,10.885714285714286,12.428571428571429,13.571428571428571,27.214285714285715,31.314285714285713,24.071428571428573,5.485714285714286,31.72857142857143,10.0,4.0,6.0,237.16000000000003,118.49877551020408,154.46938775510205,184.18367346938774
2015-01-11,228.0,0.0,228.0,0.0,0.0,0.0,0.0,28.214285714285715,31.75714285714286,25.585714285714285,9.428571428571429,31.3,10.0,3.0,4.0,0.0,0.0,0.0,0.0
2015-01-18,237.0,0.0,237.0,5.571428571428571,3.057142857142857,3.4285714285714284,4.314285714285714,26.885714285714283,30.428571428571427,24.914285714285715,7.328571428571428,29.62857142857143,9.0,3.0,1.0,31.04081632653061,9.34612244897959,11.755102040816325,18.613061224489794
2015-01-25,259.0,0.0,259.0,13.828571428571427,6.428571428571429,8.17142857142857,10.285714285714286,26.428571428571427,30.02857142857143,24.514285714285712,6.1571428571428575,25.87142857142857,11.0,4.0,3.0,191.229387755102,41.3265306122449,66.77224489795917,105.79591836734696
2015-02-01,212.0,0.0,212.0,0.37142857142857144,0.2571428571428571,0.34285714285714286,0.34285714285714286,26.428571428571427,29.400000000000002,24.585714285714285,9.014285714285714,32.08571428571428,10.0,4.0,3.0,0.1379591836734694,0.06612244897959182,0.11755102040816327,0.11755102040816327
2015-02-08,173.0,0.0,173.0,11.285714285714286,7.514285714285714,8.685714285714285,10.742857142857144,26.285714285714285,30.342857142857145,24.17142857142857,7.5,27.87142857142857,11.0,5.0,4.0,127.36734693877553,56.46448979591837,75.44163265306122,115.40897959183675
2015-02-15,99.0,1.0,100.0,0.0,0.0,0.0,0.0,27.12857142857143,30.97142857142857,24.657142857142855,12.3,36.0,10.0,4.0,3.0,0.0,0.0,0.0,0.0
2015-02-22,172.0,0.0,172.0,0.0,0.0,0.0,0.0,27.0,30.714285714285715,24.957142857142856,14.085714285714285,36.25714285714286,11.0,4.0,3.0,0.0,0.0,0.0,0.0
2015-03-01,189.0,1.0,190.0,0.0,0.0,0.0,0.0,26.985714285714288,31.057142857142857,24.585714285714285,12.071428571428571,34.77142857142857,10.0,3.0,3.0,0.0,0.0,0.0,0.0
2015-03-08,110.0,0.0,110.0,2.1142857142857143,1.342857142857143,1.5999999999999999,1.9714285714285715,26.285714285714285,29.87142857142857,24.228571428571428,12.457142857142857,39.857142857142854,9.0,4.0,2.0,4.470204081632653,1.8032653061224493,2.5599999999999996,3.8865306122448984
2015-03-15,91.0,0.0,91.0,0.0,0.0,0.0,0.0,26.714285714285715,30.957142857142856,24.0,10.356459046764533,32.65251555640788,7.0,2.0,1.0,0.0,0.0,0.0,0.0
2015-03-22,129.0,1.0,130.0,0.5714285714285714,0.37142857142857144,0.37142857142857144,0.5142857142857143,27.314285714285713,31.885714285714283,24.542857142857144,12.914285714285715,33.52857142857143,10.0,4.0,2.0,0.32653061224489793,0.1379591836734694,0.1379591836734694,0.2644897959183674
2015-03-29,90.0,1.0,91.0,0.0,0.0,0.0,0.0,27.857142857142858,32.614285714285714,25.085714285714285,12.685714285714285,34.75714285714286,9.0,3.0,2.0,0.0,0.0,0.0,0.0
2015-04-05,107.0,0.0,107.0,2.0,1.6857142857142857,1.8571428571428572,2.0,28.085714285714285,33.24285714285714,24.82857142857143,10.085714285714285,32.24285714285715,11.0,4.0,1.0,4.0,2.8416326530612244,3.4489795918367347,4.0
2015-04-12,137.0,0.0,137.0,6.571428571428571,3.3714285714285714,3.6,4.257142857142857,27.62857142857143,31.599999999999998,25.114285714285717,10.928571428571429,36.142857142857146,9.0,2.0,3.0,43.18367346938775,11.366530612244897,12.96,18.12326530612245
2015-04-19,113.0,0.0,113.0,0.9142857142857144,0.9142857142857144,0.9142857142857144,0.9142857142857144,28.3,32.714285714285715,25.75714285714286,10.342857142857142,31.17142857142857,9.0,3.0,2.0,0.8359183673469389,0.8359183673469389,0.8359183673469389,0.8359183673469389
2015-04-26,120.0,0.0,120.0,1.3142857142857143,0.8571428571428571,0.8857142857142858,1.1142857142857143,28.542857142857144,32.25714285714286,26.25714285714286,12.542857142857143,35.642857142857146,8.0,3.0,2.0,1.7273469387755103,0.7346938775510203,0.7844897959183674,1.2416326530612245
2015-05-03,135.0,0.0,135.0,6.257142857142858,4.857142857142857,5.057142857142857,5.6000000000000005,27.82857142857143,32.48571428571429,25.357142857142858,7.214285714285714,29.52857142857143,10.0,3.0,2.0,39.15183673469389,23.591836734693874,25.574693877551017,31.360000000000007
2015-05-10,157.0,1.0,158.0,0.2857142857142857,0.2571428571428572,0.2857142857142857,0.2857142857142857,28.900000000000002,33.1,26.442857142857143,9.614285714285714,30.842857142857138,9.0,2.0,1.0,0.08163265306122448,0.06612244897959185,0.08163265306122448,0.08163265306122448
2015-05-17,109.0,0.0,109.0,1.257142857142857,0.6857142857142857,1.0,1.257142857142857,29.242857142857144,33.68571428571429,26.214285714285715,9.942857142857141,33.214285714285715,11.0,2.0,3.0,1.5804081632653055,0.4702040816326531,1.0,1.5804081632653055
2015-05-24,178.0,2.0,180.0,3.3714285714285714,1.8,2.7428571428571433,3.0,28.62857142857143,33.3,25.785714285714285,7.542857142857143,31.02857142857143,8.0,3.0,2.0,11.366530612244897,3.24,7.523265306122451,9.0
2015-05-31,151.0,1.0,152.0,6.057142857142857,3.514285714285714,4.285714285714286,5.228571428571428,27.814285714285713,32.357142857142854,25.12857142857143,5.442857142857143,29.685714285714287,10.0,4.0,2.0,36.688979591836734,12.350204081632649,18.36734693877551,27.337959183673462
2015-06-07,192.0,1.0,193.0,1.5999999999999999,1.4857142857142858,1.5714285714285714,1.5999999999999999,28.657142857142855,32.17142857142857,26.314285714285713,8.4,32.41428571428571,12.0,5.0,3.0,2.5599999999999996,2.2073469387755105,2.4693877551020407,2.5599999999999996
2015-06-14,207.0,0.0,207.0,4.2,3.8857142857142857,3.9142857142857146,3.9714285714285715,28.87142857142857,32.34285714285714,26.52857142857143,8.885714285714286,31.614285714285717,12.0,4.0,4.0,17.64,15.098775510204081,15.321632653061227,15.772244897959185
2015-06-21,240.0,0.0,240.0,1.1142857142857143,0.37142857142857144,0.5714285714285714,0.942857142857143,28.74285714285714,31.7,26.685714285714287,8.714285714285714,35.17142857142857,12.0,5.0,2.0,1.2416326530612245,0.1379591836734694,0.32653061224489793,0.8889795918367349
2015-06-28,242.0,0.0,242.0,0.2857142857142857,0.14285714285714285,0.19999999999999998,0.19999999999999998,29.214285714285715,32.68571428571429,26.900000000000002,10.585714285714285,41.4,11.0,4.0,2.0,0.08163265306122448,0.02040816326530612,0.039999999999999994,0.039999999999999994
2015-07-05,272.0,0.0,272.0,6.457142857142857,4.114285714285714,4.542857142857143,5.171428571428572,28.957142857142856,33.01428571428571,25.928571428571427,8.22857142857143,32.285714285714285,10.0,4.0,3.0,41.694693877551025,16.927346938775507,20.63755102040816,26.74367346938776
2015-07-12,263.0,0.0,263.0,4.8,2.628571428571429,3.142857142857143,3.2285714285714286,28.0,30.857142857142858,25.642857142857142,6.8428571428571425,31.071428571428573,13.0,6.0,3.0,23.04,6.909387755102043,9.877551020408163,10.423673469387756
2015-07-19,293.0,0.0,293.0,0.6,0.5714285714285714,0.6,0.6,28.928571428571427,31.342857142857145,26.814285714285713,10.0,31.728571428571428,14.0,4.0,3.0,0.36,0.32653061224489793,0.36,0.36
2015-07-26,250.0,0.0,250.0,1.8285714285714287,1.8285714285714287,1.8285714285714287,1.8285714285714287,29.885714285714283,32.68571428571429,27.771428571428572,14.085714285714285,35.31428571428571,13.0,4.0,2.0,3.3436734693877557,3.3436734693877557,3.3436734693877557,3.3436734693877557
2015-08-02,226.0,0.0,226.0,4.142857142857143,3.142857142857143,3.8857142857142857,4.142857142857143,29.042857142857144,31.614285714285717,26.042857142857144,10.228571428571428,36.714285714285715,13.0,5.0,3.0,17.16326530612245,9.877551020408163,15.098775510204081,17.16326530612245
2015-08-09,221.0,0.0,221.0,4.857142857142857,4.2,4.828571428571429,4.857142857142857,29.114285714285717,31.8,26.400000000000002,10.928571428571429,31.214285714285715,13.0,5.0,3.0,23.591836734693874,17.64,23.31510204081633,23.591836734693874
2015-08-16,250.0,0.0,250.0,6.799999999999999,6.2,6.685714285714285,6.771428571428571,29.271428571428572,32.07142857142857,27.385714285714283,13.071428571428571,38.6,15.0,4.0,2.0,46.23999999999999,38.440000000000005,44.69877551020407,45.85224489795918
2015-08-23,225.0,0.0,225.0,0.5714285714285714,0.45714285714285713,0.45714285714285713,0.45714285714285713,29.228571428571428,32.17142857142857,26.82857142857143,13.1,38.74285714285714,13.0,4.0,2.0,0.32653061224489793,0.20897959183673467,0.20897959183673467,0.20897959183673467
2015-08-30,246.0,0.0,246.0,0.5428571428571429,0.19999999999999998,0.31428571428571433,0.3714285714285714,28.414285714285715,31.62857142857143,26.385714285714283,11.742857142857144,42.48571428571428,10.0,3.0,2.0,0.2946938775510205,0.039999999999999994,0.09877551020408167,0.13795918367346935
2015-09-06,217.0,0.0,217.0,13.799999999999999,9.799999999999999,10.714285714285714,11.228571428571428,27.414285714285715,30.12857142857143,24.271428571428572,8.985714285714286,31.728571428571428,11.0,3.0,1.0,190.43999999999997,96.03999999999998,114.79591836734693,126.0808163265306
2015-09-13,303.0,0.0,303.0,9.171428571428573,4.3428571428571425,6.971428571428571,8.371428571428572,28.428571428571427,31.25714285714286,26.428571428571427,12.285714285714286,39.285714285714285,11.0,4.0,3.0,84.11510204081635,18.860408163265305,48.6008163265306,70.08081632653062
2015-09-20,214.0,0.0,214.0,0.0,0.0,0.0,0.0,28.914285714285715,31.857142857142858,27.014285714285712,12.085714285714285,34.5,10.0,3.0,3.0,0.0,0.0,0.0,0.0
2015-09-27,257.0,0.0,257.0,3.3428571428571425,2.8857142857142857,3.3428571428571425,3.3428571428571425,28.928571428571427,31.685714285714287,26.514285714285712,13.571428571428571,34.75714285714286,9.0,4.0,2.0,11.174693877551018,8.32734693877551,11.174693877551018,11.174693877551018
2015-10-04,235.0,0.0,235.0,0.05714285714285715,0.028571428571428574,0.028571428571428574,0.028571428571428574,29.228571428571428,32.4,27.37142857142857,14.557142857142859,34.614285714285714,11.0,4.0,1.0,0.00326530612244898,0.000816326530612245,0.000816326530612245,0.000816326530612245
2015-10-11,235.0,0.0,235.0,2.4857142857142853,1.8857142857142857,2.4,2.4857142857142853,28.442857142857143,31.657142857142862,26.071428571428573,10.357142857142858,32.44285714285714,12.0,3.0,2.0,6.17877551020408,3.555918367346939,5.76,6.17877551020408
2015-10-18,224.0,0.0,224.0,4.971428571428571,3.142857142857143,3.857142857142857,4.457142857142857,28.414285714285715,31.2,26.2,10.928571428571429,32.44285714285714,11.0,4.0,1.0,24.71510204081632,9.877551020408163,14.877551020408164,19.866122448979592
2015-10-25,246.0,0.0,246.0,0.6857142857142857,0.6857142857142857,0.6857142857142857,0.6857142857142857,28.914285714285715,31.82857142857143,26.814285714285713,8.757142857142856,29.557142857142857,13.0,4.0,3.0,0.4702040816326531,0.4702040816326531,0.4702040816326531,0.4702040816326531
2015-11-01,266.0,0.0,266.0,4.685714285714285,3.0285714285714285,3.1714285714285717,3.3142857142857145,28.32857142857143,31.585714285714285,25.642857142857142,8.671428571428573,32.81428571428571,12.0,4.0,2.0,21.955918367346932,9.172244897959184,10.057959183673471,10.98448979591837
2015-11-08,198.0,0.0,198.0,2.942857142857143,2.5714285714285707,2.6,2.6,28.485714285714288,32.07142857142857,25.785714285714285,8.1,30.74285714285714,10.0,4.0,2.0,8.660408163265307,6.61224489795918,6.760000000000001,6.760000000000001
2015-11-15,254.0,0.0,254.0,1.1142857142857143,0.7714285714285715,1.1142857142857143,1.1142857142857143,29.114285714285717,32.6,26.485714285714288,9.985714285714286,28.74285714285714,11.0,4.0,3.0,1.2416326530612245,0.5951020408163266,1.2416326530612245,1.2416326530612245
2015-11-22,285.0,1.0,286.0,0.08571428571428572,0.1142857142857143,0.1142857142857143,0.14285714285714285,29.17142857142857,32.371428571428574,26.97142857142857,11.285714285714286,34.24285714285714,12.0,4.0,3.0,0.007346938775510205,0.01306122448979592,0.01306122448979592,0.02040816326530612
